dfs_newsanalyticsid,createdon,dfs_title,dfs_description,dfs_sourceurl,dfs_primaryeventlocation,dfs_firsteventcountry,dfs_secondeventcountry,dfs_eventsignificance,dfs_eventcode,dfs_eventdate,dfs_rating,crd69_cyberprocessed,crd69_disasterprocessed
54EC0B0B-9B87-EF11-AC21-7C1E520150E8,2024-10-11 06:35:53.0000000,From the Peloponnese to the Pyrenees: readers’ favourite long-distance walks in Europe,"<p>Pull on your walking boots and immerse yourself in magnificent scenery on these long-distance trails, chosen by our tipsters</p><p>The best ever walk I’ve been on was actually two weeks of walking, along the <a href=""https://www.lasenda.net/guide-gr11-spanish-pyrenees/"">GR11</a> on the Spanish side of the Pyrenees from Candanchú to La Guingueta d’Àneu. We got the train to France, packed food for a week and restocked half way, and wild camped each night. So not only was it the best trip ever, it was also cheap and eco-friendly. Each evening we’d camp by a lake, and start our day with an (incredibly bracing) dip. It is so incredibly beautiful and peaceful, and there’s lots of friendly refuges along the way if you want a chat, a bed and hot food. The route is challenging, but doesn’t require any specialist equipment. At the end, all I wanted to do was carry on walking. <br><strong>Rachel</strong></p> <a href=""https://www.theguardian.com/travel/2024/oct/11/readers-favourite-long-distnc",https://www.theguardian.com/travel/2024/oct/11/readers-favourite-long-distnce-walks-europe-hiking-alps-pyrenees,Pyrenees Mountains,Spain,France,International,Travel News,2024-10-11 06:00:44.0000000,745.86000000000000000,NULL,NULL
1F2DC0A6-3287-EF11-AC21-0022481F9312,2024-10-10 18:08:36.0000000,A Contract for Waste Management in the MRC des Pays-d'en-Haut Awarded to Services Ricova Inc.,"<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">MONTREAL</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Oct. 10, 2024</span></span> /CNW/ - Services Ricova Inc. is proud to announce that it has won the contract for waste management collection in the MRC des Pays-d&#39;en-Haut. This contract, which began on <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">September 1, 2024</span>, includes waste, recycling, compost, and bulky item collection services in eight municipalities: Sainte-Adèle, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Saint-Sauveur</span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Morin-Heights</span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Piedmont</span>, <span xmlns=""http://www.w3.o",https://www.benzinga.com/pressreleases/24/10/n41278343/a-contract-for-waste-management-in-the-mrc-des-pays-den-haut-awarded-to-services-ricova-inc,MRC des Pays-d'en-Haut,Canada,N/A,Local,Corporate News,2024-10-10 17:45:00.0000000,155.52000000000000000,NULL,NULL
4D580EA2-1B87-EF11-AC21-7C1E520150E8,2024-10-10 15:23:47.0000000,Altair Engineering Recent Insider Activity,"<p>It was reported on October 10, that <strong>Christ Revocable Trust</strong>, 10% Owner at <strong>Altair Engineering</strong> (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/ALTR#NASDAQ"">ALTR</a>) executed a significant insider sell, according to an SEC filing.</p>
<p><strong>What Happened:</strong> A Form 4 filing from the <a href=""https://www.sec.gov/Archives/edgar/data/0001701732/000112760224025376//Archives/edgar/data/1701732/000112760224025376/0001127602-24-025376-index.htm"">U.S. Securities and Exchange Commission</a> on Thursday showed that Trust sold 49,952 shares of <strong>Altair Engineering</strong>. The total transaction amounted to $4,781,645. </p>
<p>The latest market snapshot at Thursday morning reveals <strong>Altair Engineering</strong> shares down by 1.55%, trading at $93.64.</p>
<h3>About Altair Engineering</h3>
<p>Altair Engineering Inc is a provider of enterprise-class engineering software enabling origination of the entire product lifecycle from ",https://www.benzinga.com/insights/news/24/10/41274563/altair-engineering-recent-insider-activity,Altair Engineering,Not specified,Not specified,Global,Manufacturing and Engineering News,2024-10-10 15:01:09.0000000,50.40000000000000000,NULL,NULL
2EE25780-1987-EF11-AC21-7C1E521C65F9,2024-10-10 15:08:32.0000000,Insider Unloading: George J Christ Sells $4.78M Worth Of Altair Engineering Shares,"<p>Revealing a significant insider sell on October 10, <strong>George J Christ</strong>, 10% Owner at <strong>Altair Engineering</strong> (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/ALTR#NASDAQ"">ALTR</a>), as per the latest SEC filing.</p>
<p><strong>What Happened:</strong> Christ&#039;s recent move involves selling 49,952 shares of <strong>Altair Engineering</strong>. This information is documented in a Form 4 filing with the <a href=""https://www.sec.gov/Archives/edgar/data/0001701732/000112760224025378//Archives/edgar/data/1701732/000112760224025378/0001127602-24-025378-index.htm"">U.S. Securities and Exchange Commission</a> on Thursday. The total value is $4,781,645.</p>
<p>As of Thursday morning, <strong>Altair Engineering</strong> shares are down by 0.0%, currently priced at $95.11.</p>
<h3>About Altair Engineering</h3>
<p>Altair Engineering Inc is a provider of enterprise-class engineering software enabling origination of the entire product lifecycle from conce",https://www.benzinga.com/insights/news/24/10/41274561/insider-unloading-george-j-christ-sells-4-78m-worth-of-altair-engineering-shares,Insider Unloading,Not specified,Not specified,Global,Corporate Stock Shift,2024-10-10 15:01:04.0000000,79.80000000000000000,NULL,NULL
590E7B12-1587-EF11-AC20-6045BDDA9CCE,2024-10-10 14:36:55.0000000,Trash Fairies Selected as Preferred National Vendor for Gallery Residential,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""prntac""><b xmlns=""http://www.w3.org/1999/xhtml""><i xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Richmond</span>-based doorstep-to-dumpster valet trash and recycling solutions company<br xmlns=""http://www.w3.org/1999/xhtml"" /></i></b><b xmlns=""http://www.w3.org/1999/xhtml""><i xmlns=""http://www.w3.org/1999/xhtml"">currently serves nearly 100,000 units across the Southeastern U.S.</i></b></p>
<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">RICHMOND, Va.</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Oct. 10, 2024</span></span> /PRNewswire/ -- Trash Fairies, a doorstep-to-dumpster valet trash and recycling solutions company based in <span xmlns=""http://www.w3.org/1999/xhtml"" c",https://www.benzinga.com/pressreleases/24/10/n41273063/trash-fairies-selected-as-preferred-national-vendor-for-gallery-residential,National,United States,Not applicable,National,Corporate News,2024-10-10 14:06:00.0000000,397.44000000000000000,NULL,NULL
FAD02260-0B87-EF11-AC21-7C1E521C65F9,2024-10-10 13:27:26.0000000,The biography of a British recycling bag,Do you really have to wash yogurt pots before throwing them away?,https://www.economist.com/britain/2024/10/10/the-biography-of-a-british-recycling-bag,British,United Kingdom,N/A,Local,Environmental News,2024-10-10 13:24:39.0000000,132.60000000000000000,NULL,NULL
87B91489-0487-EF11-AC21-0022481F9312,2024-10-10 12:38:28.0000000,Sky Quarry to Begin Trading Publicly on NASDAQ,"<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p align=""justify"">WOODS CROSS, Utah, Oct.  10, 2024  (GLOBE NEWSWIRE) -- Sky Quarry Inc. (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/SKYQ#NASDAQ"" rel=""nofollow"">SKYQ</a>) (&#34;Sky Quarry,&#34; &#34;SQI,&#34; or the &#34;Company&#34;), an oil production, refining, and development-stage environmental remediation company formed to deploy technologies to facilitate the recycling of waste asphalt shingles and remediation of oil-saturated sands and soils, announced that its common stock will begin trading on the NASDAQ Capital Market today, October 10, 2024, at approximately 11:00am EST under the ticker symbol ""SKYQ"".<br /></p>
<p align=""justify"">On October 9, 2024, Sky Quarry announced it closed a Public Offering of $6,708,030 through the sale of 1,118,005 shares of its Common Stock priced at $6.00 per share.</p>
<p align=""justify"">Digital Offering, LLC, acted as the lead",https://www.benzinga.com/pressreleases/24/10/g41270521/sky-quarry-to-begin-trading-publicly-on-nasdaq,NASDAQ,United States,Not applicable,Global,Corporate Stock Shift,2024-10-10 12:31:25.0000000,489.44000000000000000,NULL,NULL
54AB78D7-5C86-EF11-AC21-6045BDD3605D,2024-10-09 16:38:04.0000000,"StoneX completes acquisition of JBR Recovery's recycling and refining business, to deepen the company's end-to-end metals offering","<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<ul>
<li>JBR Recovery Ltd (""JBR"") is one of only two UK companies accredited by the LBMA for the supply of &#39;Good Delivery&#39; silver to the London Bullion Market</li>
<li>Acquisition extends StoneX&#039;s metals offering into sourcing and refining</li>
</ul>
<p align=""justify"">NEW YORK, Oct.  09, 2024  (GLOBE NEWSWIRE) -- StoneX Group Inc. ((""StoneX"", NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/SNEX#NASDAQ"" rel=""nofollow"">SNEX</a>), has today announced that one of its subsidiaries, StoneX Metals Limited, has completed its acquisition of JBR&#039;s precious metal recovery and refinery business. The acquisition will deepen the StoneX group&#039;s already market leading metals offering, by allowing it to own a significant part of the supply chain, as well as meet the growing global demand for recycled silver.</p>
<p align=""justify"">JBR is a processor of materials cont",https://www.benzinga.com/pressreleases/24/10/g41255169/stonex-completes-acquisition-of-jbr-recoverys-recycling-and-refining-business-to-deepen-the-compan,Global,United States,Not applicable,Global,Major Corporate Acquisition,2024-10-09 16:26:35.0000000,566.72000000000000000,NULL,NULL
20FFA345-5086-EF11-AC21-7C1E520150E8,2024-10-09 15:08:03.0000000,Sky Quarry Announces Closing of Public Offering of $6.7 Million,"<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p align=""center""><em>Shares to Begin Trading on NASDAQ on October 10, 2024, Under the Ticker Symbol ""SKYQ""</em><br /></p>
<p align=""justify"">WOODS CROSS, Utah, Oct.  09, 2024  (GLOBE NEWSWIRE) -- Sky Quarry Inc. (&#34;Sky Quarry,&#34; &#34;SKYQ,&#34; or the &#34;Company&#34;), an oil production, refining, and development-stage environmental remediation company formed to deploy technologies to facilitate the recycling of waste asphalt shingles and the remediation of oil-saturated sands and soils, today announced it raised $6,708,030 through the sale of 1,118,005 shares of its Common Stock priced at $6.00 per share. Sky Quarry expects the stock to begin trading on NASDAQ under the ticker symbol ""SKYQ"" on October 10, 2024.</p>
<p align=""justify"">""I would like to thank our 10,000+ individual investors who have believed in our Company and helped us get to this point in our journey. Looking a",https://www.benzinga.com/pressreleases/24/10/g41252840/sky-quarry-announces-closing-of-public-offering-of-6-7-million,Sky Quarry,Not applicable,Not applicable,Local,Major Business and Finance Update,2024-10-09 14:49:43.0000000,50.40000000000000000,NULL,NULL
34DDC57B-4386-EF11-AC21-6045BDD3605D,2024-10-09 13:36:30.0000000,Safe and Green Development Corporation Inks Preliminary Purchase Commitment up to $2.8M for South Texas Project,"<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">MIAMI</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Oct. 9, 2024</span></span> /PRNewswire/ -- Safe and Green Development Corporation (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/SGD#NASDAQ"" rel=""nofollow"">SGD</a>) (&#34;SG Devco&#34; or the &#34;Company&#34;) a leading real estate development company focused on sustainable and eco-friendly projects, is pleased to announce that it has accepted a preliminary binding purchase commitment from Trio, as Program Administrator for Choctaw American Insurance, Inc. (&#34;Choctaw&#34;), for its development project in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">South Texas</span>.</p>
<p xmlns=""http://www.w3.org/1999/xhtml"">The sale of the first 5 ",https://www.benzinga.com/pressreleases/24/10/n41249760/safe-and-green-development-corporation-inks-preliminary-purchase-commitment-up-to-2-8m-for-south-t,South Texas,United States,Not applicable,State,Corporate News,2024-10-09 13:00:00.0000000,220.80000000000000000,NULL,NULL
5EF798DC-3086-EF11-AC21-7C1E521C65F9,2024-10-09 11:23:15.0000000,LITHION BECOMES HYUNDAI'S OFFICIAL PARTNER FOR THE COLLECTION AND RECYCLING OF ELECTRIC VEHICLE BATTERIES IN CANADA,"<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">MONTREAL</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Oct. 9, 2024</span></span> /PRNewswire/ - Lithion is proud to have been selected by Hyundai Auto Canada Corp, the Canadian subsidiary of the South Korean multinational automotive manufacturer, as its primary and official partner for the collection of electric vehicle batteries and modules for recycling.</p>
<p xmlns=""http://www.w3.org/1999/xhtml"">This multi-year agreement follows an initial agreement between the two companies signed in 2021, which was aimed at validating Lithion&#39;s unique extraction solution technology that recovers 98 per cent of the minerals contained in batteries.</p>
<p xmlns=""http://www.w3.org/1999/xhtml"">Through this strategic partnership, Lith",https://www.benzinga.com/pressreleases/24/10/n41246638/lithion-becomes-hyundais-official-partner-for-the-collection-and-recycling-of-electric-vehicle-bat,Canada,Canada,N/A,Nation,Energy and Resource News,2024-10-09 11:00:00.0000000,233.28000000000000000,NULL,NULL
453EF13D-7A85-EF11-AC21-6045BDD3605D,2024-10-08 13:36:04.0000000,Safe and Green Development Corporation Secures Construction Loan for Model Home,"<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">MIAMI</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Oct. 8, 2024</span></span> /PRNewswire/ -- Safe and Green Development Corporation (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/SGD#NASDAQ"" rel=""nofollow"">SGD</a>) (&#34;SG Devco&#34; or the &#34;Company&#34;), a leading real estate development firm focused on eco-friendly and sustainable projects, is pleased to announce that it has successfully secured financing terms for the vertical construction of a model home in <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">South Texas</span>.</p>
<p xmlns=""http://www.w3.org/1999/xhtml"">The model home will provide potential buyers and partners with a tangible example of the Company&#39;s design and co",https://www.benzinga.com/pressreleases/24/10/n41227774/safe-and-green-development-corporation-secures-construction-loan-for-model-home,Safe and Green Development Corporation,Not specified,Not specified,Local,Corporate News,2024-10-08 13:00:00.0000000,28.80000000000000000,NULL,NULL
245D530C-EE84-EF11-AC21-7C1E520150E8,2024-10-07 20:52:30.0000000,Here's Why Welltower Stock is an Apt Portfolio Pick for Now,"<p><strong>Welltower Inc. </strong>(NYSE: <a class=""ticker"" href=""https://www.benzinga.com/stock/well#NYSE"">WELL</a>) owns a diversified portfolio of healthcare real estate assets in the key markets of the United States, Canada and the U.K. The favorable senior housing industry, capital-recycling efforts and a healthy balance sheet are likely to continue aiding the company to ride the growth curve.</p>
<p>This Toledo, OH-based healthcare real estate investment trust (REIT) has gained 36.8% in the past six months compared with the industry&#39;s 13.8% growth.</p>
<p>Analysts seem bullish on this Zacks Rank #2 (Buy) company. The Zacks Consensus Estimate for WELL&#39;s 2024 FFO per share has moved marginally northward over the past two months to $4.19.</p>
<p><img alt=""Zacks Investment Research"" src=""https://staticx-tuner.zacks.com/images/articles/charts/54/80607.jpg?v=60877358"" /></p>
<p>Image Source: Zacks Investment Research</p>
<h2>Factors That Make Welltower a Solid Pick</h2>
<p><st",https://www.benzinga.com/news/large-cap/24/10/41213884/heres-why-welltower-stock-is-an-apt-portfolio-pick-for-now,Not specified,Not specified,Not specified,Nation,Corporate Stock Shift,2024-10-07 20:38:25.0000000,51.30000000000000000,NULL,NULL
A40D071E-8784-EF11-AC21-6045BDD3605D,2024-10-07 08:35:34.0000000,Transforming Real Estate: Deka Immobilien and BuildingMinds Join Forces to Create Centralized ESG Data Hub for Carbon Reduction,"<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">BERLIN</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Oct. 7, 2024</span></span> /PRNewswire/ -- Deka Immobilien is implementing a central ESG data platform for its entire global real estate portfolio with BuildingMinds, the GRI winner of Proptech of the Year 2024. In the future, all stakeholders, from property and asset management to portfolio management, will be able to make data-driven decisions in real-time concerning the buildings and their CO2 emissions. At the same time, the created database will become the central supplier for Deka Immobilien&#39;s ESG reporting activities.</p>
<div xmlns=""http://www.w3.org/1999/xhtml"" class=""PRN_ImbeddedAssetReference"" id=""DivAssetPlaceHolder1"">
<p xmlns=""http://www.w3.org/1999/xhtm",https://www.benzinga.com/pressreleases/24/10/n41201577/transforming-real-estate-deka-immobilien-and-buildingminds-join-forces-to-create-centralized-esg-d,Global,Germany,Not applicable,International,Corporate News,2024-10-07 08:00:00.0000000,512.64000000000000000,NULL,NULL
F1D22A8F-1D83-EF11-AC21-7C1E520150E8,2024-10-05 13:27:30.0000000,"British food firms lobbied to defer £1.7bn plastic packaging tax, documents reveal","<p>New scheme to improve recycling rates and tackle pollution was pushed back by Tories after industry complaints</p><p>Lobbyists for Britain’s biggest food brands successfully pushed for a £1.7bn <a href=""https://www.theguardian.com/environment/2018/oct/29/uk-to-consult-on-plastic-packaging-tax-chancellor-says"">packaging tax</a> to be deferred, new documents reveal.</p><p>The fees for a new scheme to improve recycling rates and tackle plastic pollution were due to be imposed this month, but were delayed for a year by the last Tory government after the industry complained about the costs in a series of private meetings.</p> <a href=""https://www.theguardian.com/business/2024/oct/05/british-food-firms-lobbied-to-defer-17bn-plastic-packaging-tax-documents-reveal"">Continue reading...</a>",https://www.theguardian.com/business/2024/oct/05/british-food-firms-lobbied-to-defer-17bn-plastic-packaging-tax-documents-reveal,UK,UK,N/A,Nation,Environmental News,2024-10-05 13:00:25.0000000,228.15000000000000000,NULL,NULL
460C7ABA-1983-EF11-AC21-6045BDD3605D,2024-10-05 13:00:03.0000000,Challenging Big Oil’s Big Lie about Plastic Recycling,California&rsquo;s lawsuit against Exxon is about ending the lie that most plastic is recyclable,https://www.scientificamerican.com/article/challenging-big-oils-big-lie-about-plastic-recycling/,Global,Not applicable,Not applicable,International,Environmental News,2024-10-05 11:00:00.0000000,70.20000000000000000,NULL,NULL
4E6EAF57-5982-EF11-AC21-7C1E521C65F9,2024-10-04 14:02:52.0000000,Outraged that some plastic you send for recycling ends up being burned? Don’t be | James Piper,"<p>Recycling is, by its nature, complicated. The imperfections in the process don’t mean the whole system is a con</p><p>The process of recycling is, by its nature, complicated. We put our mix of rubbish in the right bins, and from that point onwards hope that those we entrust it to – be it local councils picking up rubbish or supermarket recycling schemes – will do the rest. If this is you, then you may be dismayed to learn that a recent Everyday Plastics report found that most soft plastics collected by two of Britain’s biggest supermarkets are <a href=""https://www.theguardian.com/environment/2024/oct/01/soft-plastic-collected-for-recycling-burned-tesco-sainsburys-campaigners"">not being recycled</a> and are, instead, incinerated.</p><p>Soft plastics are anything flimsy that you can scrunch in your hand: think bread bags, pouches, clingfilm, chocolate wrappers and crisp packets. But as this latest report shows, they aren’t as easily recyclable as you might think. Here’s why.</p><p>Ja",https://www.theguardian.com/commentisfree/2024/oct/04/soft-plastic-recycling-burned-con,United Kingdom,United Kingdom,Not applicable,Nation,Environmental News,2024-10-04 13:33:53.0000000,298.35000000000000000,NULL,NULL
F812D53F-0E82-EF11-AC20-7C1E520150E8,2024-10-04 05:05:23.0000000,Driving Sustainable Digital Asset Mining: Kazakhstan's AQGroup and Singapore's MVGX Group Lead the Charge to Decarbonize Web 3.0,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""prntac""><i xmlns=""http://www.w3.org/1999/xhtml"">Launching the first of its kind tokenised fund raising and carbon credit trading platform, to enhance <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Kazakhstan&#39;s</span> Role in the Global Digital Economy through Eco-Friendly Digital Mining Operations</i></p>
<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">SINGAPORE</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Oct. 3, 2024</span></span> /PRNewswire/ -- <b xmlns=""http://www.w3.org/1999/xhtml"">AQGroup, </b><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Kazakhstan&#39;s</span> leading green electricity producer and a leader in infrastructure development for computing services - including data ce",https://www.benzinga.com/pressreleases/24/10/n41178567/driving-sustainable-digital-asset-mining-kazakhstans-aqgroup-and-singapores-mvgx-group-lead-the-ch,Kazakhstan and Singapore,Kazakhstan,Singapore,International,Cryptocurrency and Blockchain,2024-10-04 04:41:00.0000000,266.28000000000000000,NULL,NULL
1A2B17FD-AF81-EF11-AC21-7C1E521C65F9,2024-10-03 17:50:35.0000000,"Tetra Tech Lands $249M Army Corps Contract, Powering Eco-Friendly Projects Across US","<p><strong>Tetra Tech, Inc</strong>. (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/TTEK#NASDAQ"">TTEK</a>) shares are <a target=""_blank"" href=""https://www.benzinga.com/movers"" rel=""noreferrer noopener"">trading higher on Thursday.</a></p>
<p>The company revealed&nbsp;that the U.S. Army Corps of Engineers (USACE), Omaha District, awarded $249 million, multiple-award contract to provide environmental assessment and design services at <a target=""_blank"" href=""https://www.benzinga.com/pressreleases/24/10/b41163633/tetra-tech-wins-249-million-multiple-award-usace-environmental-services-contract"" rel=""noreferrer noopener"">facilities and sites throughout the United States.</a></p>
<p>Under this 7-year contract, Tetra Tech&#8217;s scientists, engineers, and technical specialists will provide a range of comprehensive environmental services.</p>
<p>These include developing water resource management plans, assessing and protecting ecosystems, and designing sustainable ...</p><p><a",https://www.benzinga.com/markets/equities/24/10/41171071/tetra-tech-lands-249m-army-corps-contract-powering-eco-friendly-projects-across-us,US,US,N/A,Nation,Corporate News,2024-10-03 17:33:01.0000000,341.28000000000000000,NULL,NULL
E4EC73EA-8F81-EF11-AC20-7C1E520150E8,2024-10-03 14:01:06.0000000,Businesses 'living on knife edge' over floods,"The site, which is on a floodplain and backs on to the River Flit, has various businesses on it, which include a car dealership, construction company, recycling, storage units and",https://www.msn.com/en-us/money/companies/businesses-living-on-knife-edge-over-floods/ar-AA1rDRZ7,Floods,Not specified,Not specified,Local,Major Flooding Event,2024-10-03 13:00:00.0000000,37.20000000000000000,NULL,1
9811809A-E080-EF11-AC21-6045BDD3605D,2024-10-02 17:06:12.0000000," Firefighters stop blaze at western Wisconsin recycling facility after more than 20 hours",A massive fire at a western Wisconsin recycling facility is finally out,https://abcnews.go.com/US/wireStory/firefighters-stop-blaze-western-wisconsin-recycling-facility-after-114433949,Western Wisconsin,United States,N/A,Local,Hazardous Industrial Accident,2024-10-02 17:01:45.0000000,331.20000000000000000,NULL,NULL
C7518831-CF92-EF11-AC21-7C1E521C65F9,2024-10-25 12:46:54.0000000,How To Earn $500 A Month From Waste Management Stock Ahead Of Q3 Earnings,"<p class=""wp-embed-aspect-16-9 wp-has-aspect-ratio""><strong>Waste Management, Inc.</strong> (NYSE:<a class=""ticker"" href=""https://www.benzinga.com/stock/WM#NYSE"">WM</a>) will release earnings results for its third quarter, after the <a href=""https://www.benzinga.com/quote/WM/earnings"">closing bell on Monday, Oct. 28,</a></p>
<p>Analysts expect the Houston, Texas-based company to report quarterly earnings at $1.89 per share, up from $1.63 per share in the year-ago period. Waste Management projects to report revenue of $5.51 billion for the recent quarter, compared to $5.2 billion a year earlier, according to data from <a href=""https://pro.benzinga.com/dashboard"">Benzinga Pro</a>.</p>
<p>On Oct. 3, William Blair analyst Trevor Romeo initiated coverage on Waste Management with an Outperform rating.</p>
<p>With the recent buzz around Waste Management, some investors may be eyeing potential gains from the company&#039;s dividends, too. Waste Management currently offers an annual dividend y",https://www.benzinga.com/news/earnings/24/10/41543872/how-to-earn-500-a-month-from-waste-management-stock-ahead-of-q3-earnings,Waste Management Stock,United States,Not applicable,Local,Corporate Stock Shift,2024-10-25 12:35:55.0000000,139.84000000000000000,NULL,NULL
88EFB36B-0980-EF11-AC21-7C1E521C65F9,2024-10-01 15:25:43.0000000,"One in three Australians throwing unwanted clothes in rubbish, survey finds","<p>RMIT-lead study recommends a national recycling scheme to reduce the 200,000 tonnes of textiles sent to landfill each year</p><ul><li>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">breaking news email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></li></ul><p>Most Australians are confused about what to do with their unwanted clothes, leading about a third to throw their closet clutter in the rubbish, according to the first national survey of clothing use and disposal habits.</p><p>The RMIT-led survey of 3,080 Australians found 84% of people owned garments they hadn’tworn in the past year, including a third who hadn’t touched more than half of their wardrobe.</p><p><strong><a href=""https://www.theguardian.com/email-newsletters?CMP=copyembed"">Sign up for Guardian Australia’s breaking news email</a></strong></p> <a href=""https://www.th",https://www.theguardian.com/environment/2024/oct/02/australians-clothing-rubbish-waste-recycling-survey-rmit-fashion,Australia,Australia,N/A,National,Environmental News,2024-10-01 15:00:13.0000000,277.29000000000000000,NULL,NULL
E7A06335-EB7F-EF11-AC20-7C1E520150E8,2024-10-01 11:49:29.0000000,"BHP Sees Trend Reversal In Copper Growth, Warns Recycling Won't Be Enough","<p><strong>BHP</strong> (NYSE:<a class=""ticker"" href=""https://www.benzinga.com/stock/BHP#NYSE"">BHP</a>) expects global copper demand to grow by around 70% to over 50 million tons annually by 2050. The mining heavyweight released a new study pointing out the issues of the current cycle, including aging deposits and a less healthy pipeline of potential <a target=""_blank"" href=""https://www.benzinga.com/topic/mining"" rel=""noreferrer noopener"">mining projects</a>.</p>
<p>The detailed <a target=""_blank"" href=""https://www.bhp.com/news/bhp-insights/2024/09/how-copper-will-shape-our-future"" rel=""noreferrer noopener"">report</a> shows that copper&#039;s average annual demand growth was 3.1% over the last 75 years, but it significantly slowed down to 1.9% in the 15 years leading up to 2021.</p>
<p>The firm now expects a resurgence and growth of 2.6% through 2035, driven by three categories: <strong>traditional economic growth</strong>, <strong>green energy transition</strong> (renewable energy), ",https://www.benzinga.com/news/large-cap/24/10/41114374/bhp-sees-trend-reversal-in-copper-growth-warns-recycling-wont-be-enough,Global,Not specified,Not specified,Global,Commodities Market News,2024-10-01 11:34:51.0000000,71.40000000000000000,NULL,NULL
