dfs_newsanalyticsid,createdon,dfs_title,dfs_description,dfs_sourceurl,dfs_primaryeventlocation,dfs_firsteventcountry,dfs_secondeventcountry,dfs_eventsignificance,dfs_eventcode,dfs_eventdate,dfs_rating,crd69_cyberprocessed,crd69_disasterprocessed
D7E4F607-F88F-EF11-AC21-7C1E521C65F9,2024-10-21 22:01:35.0000000,"Multiple people killed, including 'school-age victims,' in Washington state home: Sheriff","Multiple individuals were killed, including 'school-age victims,' during a 'possible domestic violence situation' in Fall City, Washington on Monday.",https://www.msn.com/en-us/news/crime/multiple-people-killed-including-school-age-victims-in-washington-state-home-sheriff/ar-AA1sFy4u,"Fall City, Washington",United States,Not applicable,Local,School Related Violence,2024-10-21 21:30:00.0000000,139.84000000000000000,NULL,NULL
0F4A57CB-2E8F-EF11-AC21-6045BDD3605D,2024-10-20 22:01:06.0000000,SNP claims there are 24 genders,"The SNP government has claimed there are 24 different genders. In official guidance, the devolved administration clarified a list of two dozen terms it said the gender identity of members of the",https://www.msn.com/en-gb/entertainment/music/snp-claims-there-are-24-genders/ar-AA1sBj2e,Scotland,United Kingdom,Not applicable,State,Government Data Dump of Citizens and Employees,2024-10-20 19:18:00.0000000,374.00000000000000000,NULL,NULL
A9A4BB90-BA97-EF11-8A69-7C1E5214938F,2024-10-31 19:01:51.0000000,"Oct 31: CBS News 24/7, 1pm ET",Harris responds to Trump remarks about women and expands on plan for reproductive rights; Officials give update on North Korea intercontinental ballistic missile test.,https://www.cbsnews.com/video/103124-cbs-news-247-episode-2/,Oct 31,Not applicable,Not applicable,Nation,Corporate News,2024-10-31 18:47:01.0000000,64.80000000000000000,NULL,NULL
C4669226-6C9F-EF11-8A69-7C1E5219209D,2024-11-10 14:00:34.0000000,"Domestic abuse commissioner needed to tackle femicide in Northern Ireland, charity says","<p>Women’s Aid Northern Ireland says failure to tackle one of Europe’s highest femicide rates is result of sectarian division</p><p>A leading women’s rights charity has called for the establishment of a domestic abuse commissioner in Northern Ireland to tackle one of the highest rates of femicide in Europe.</p><p>There is heightened concern that policies tackling domestic violence in Northern Ireland have been held back by decades of sectarian division sucking political resources.</p> <a href=""https://www.theguardian.com/society/2024/nov/10/domestic-abuse-commissioner-needed-to-tackle-femicide-in-northern-ireland-charity-says"">Continue reading...</a>",https://www.theguardian.com/society/2024/nov/10/domestic-abuse-commissioner-needed-to-tackle-femicide-in-northern-ireland-charity-says,Northern Ireland,Northern Ireland,Europe,Nation,Civil Rights News,2024-11-10 13:48:46.0000000,270.27000000000000000,NULL,NULL
10D270AE-AE8D-EF11-AC21-6045BDD3605D,2024-10-19 00:11:35.0000000,Supreme Court refuses to extend child marriage ban to all faiths,"The Supreme Court has rejected the government's plea to enforce the Prohibition of Child Marriage Act (PCMA) over personal laws, urging Parliament to consider banning child betrothals. Highlighting the unresolved conflict and gaps in the act, the court recommended legislative action and emphasized the need for comprehensive measures to prevent child marriages and protect minors.",https://timesofindia.indiatimes.com/india/supreme-court-refuses-to-extend-child-marriage-ban-to-all-faiths/articleshow/114363674.cms,India,India,Not applicable,Nation,Civil Rights News,2024-10-18 23:52:49.0000000,219.24000000000000000,NULL,NULL
49B56265-8297-EF11-8A69-7C1E525BEA10,2024-10-31 12:19:43.0000000,"MI retentions: Bumrah top pick, Hardik, Surya to earn equal pay; Rohit 4th","Mumbai Indians have decided to retain five key players ahead of the upcoming IPL mega auction. Jasprit Bumrah has been named the top retained player, followed by Hardik Pandya, Suryakumar Yadav, Rohit Sharma, and Tilak Verma. Coach Mahela Jayawardene emphasizes playing for pride as they aim to rebuild.",https://timesofindia.indiatimes.com/sports/cricket/ipl/top-stories/mumbai-indians-retentions-jasprit-bumrah-top-pick-hardik-pandya-suryakumar-yadav-to-earn-equal-pay-rohit-4th/articleshow/114816673.cms,"Mumbai, India",India,Not applicable,Local,Major Sports Event,2024-10-31 12:04:13.0000000,149.64000000000000000,NULL,NULL
FF716DAE-AE8D-EF11-AC21-7C1E520150E8,2024-10-19 00:11:34.0000000,11.5 lakh found 'vulnerable' to child marriage: Study,"A recent campaign directed by the National Commission for Protection of Child Rights found over 11.5 lakh vulnerable children, primarily girls, across India at risk of child marriage due to irregular school attendance. Initiated ahead of Akshya Tritya, the drive mapped over 6 lakh schools, urging states to reinforce preventive measures and conduct family counseling.",https://timesofindia.indiatimes.com/india/11-5-lakh-found-vulnerable-to-child-marriage-study/articleshow/114363302.cms,India,India,Not applicable,Nation,Child Marriage Prevention Campaign,2024-10-18 23:25:45.0000000,NULL,NULL,NULL
8B6CA6BD-AA96-EF11-8A69-7C1E525BEA10,2024-10-30 10:36:01.0000000,Female finance leaders are still being paid nearly 30 percent less than men - one of the biggest gender pay gaps in any profession,New data from the Office for National Statistics ( ONS ) has revealed female financial directors and managers earn £11.71 less per hour than male colleagues in the same roles.,https://www.dailymail.co.uk/news/article-14019149/Female-finance-leaders-paid-men-gender-pay-gap.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Not specified,Not specified,Not specified,National,Inequality News,2024-10-30 10:14:51.0000000,24.30000000000000000,NULL,NULL
2F3EA18C-9F8D-EF11-AC21-7C1E520150E8,2024-10-18 22:23:10.0000000,"Transgender teachers should be able to use staff school toilets that align with gender identity, governors told","The National Governance Association (NGA), which runs training for school governors and trustees, makes the suggestion in advice for its equality and diversity course.",https://www.dailymail.co.uk/news/article-13977037/transgender-teachers-staff-school-toilets-gender-identity.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,School,Not applicable,Not applicable,Local,Civil Rights News,2024-10-18 22:14:18.0000000,16.80000000000000000,NULL,NULL
9C731F69-8F8D-EF11-AC21-6045BDD3605D,2024-10-18 20:27:43.0000000,"DeSantis Doubles Down With New Taxpayer-Funded Anti-Marijuana Ads, One Links Cannabis To Domestic Violence","<p>Florida Gov. <strong><a href=""https://www.benzinga.com/topic/ron-desantis"" target=""_blank"" rel=""noreferrer noopener"">Ron DeSantis</a></strong> is apparently using yet another state agency in his ongoing crusade to defeat two constitutional amendments that will appear on the ballot in the&nbsp;<a href=""https://www.benzinga.com/topic/2024-election"" target=""_blank"" rel=""noreferrer noopener"">November 2024 election</a>.</p>
<p>This time it&#039;s the Florida Department of Education, which is helping pay for a new television ad warning of the ""risks to marijuana"" with less than three weeks until voters will decide on the cannabis legalization initiative, <a href=""https://www.benzinga.com/markets/cannabis/24/04/38034138/florida-supreme-court-approves-cannabis-legalization-proposal-for-november-election-in-blow-to-d"" target=""_blank"" rel=""noreferrer noopener"">Amendment 3</a>, which enjoys broad popular support.</p>
<p>A co-sponsored ad from the Departments of Health, Education and Children ",https://www.benzinga.com/markets/cannabis/24/10/41411270/desantis-doubles-down-with-new-taxpayer-funded-anti-marijuana-ads-one-links-cannabis-to-domestic,Florida,United States,Not applicable,State,Government Data Dump of Citizens and Employees,2024-10-18 20:16:27.0000000,404.80000000000000000,NULL,NULL
0C5E5613-0794-EF11-8A6A-7C1E521C65F9,2024-10-27 01:59:26.0000000,"Harris calls attention to abortion rights in Michigan, Texas","One day after holding a rally with Beyoncé in Houston, Texas, focused on reproductive rights, Vice President Kamala Harris was in Michigan Saturday again campaigning on access to abortion, where she met with doctors who provide reproductive health care. Harris was also holding an event with former first lady Michelle Obama. Ed O'Keefe reports.",https://www.cbsnews.com/video/harris-calls-attention-to-abortion-rights-in-michigan-texas/,"Michigan, Texas",United States,United States,State,Civil Rights News,2024-10-27 01:45:00.0000000,161.00000000000000000,NULL,NULL
239A3240-7C8D-EF11-AC21-6045BDD3605D,2024-10-18 18:10:34.0000000,New supportive housing for Indigenous 2SLGBTQI+ community in Edmonton,"<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">EDMONTON, AB</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Oct. 18, 2024</span></span> /CNW/ - Today the federal government and <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Edmonton</span> 2 Spirit (E2S) announced <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-money"">$6.84 million</span> in funding for 24 supportive living homes for Indigenous 2SLGBTQI+ community members removing themselves from gender-based violence in greater <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Edmonton</span> and surrounding <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Northern Alberta</span> communities.</p>
<div xmlns=""http://www.w3.org/1999/xhtml"" class=""PRN_ImbeddedAssetReference"" i",https://www.benzinga.com/pressreleases/24/10/n41408465/new-supportive-housing-for-indigenous-2slgbtqi-community-in-edmonton,Edmonton,Canada,N/A,Local,Supportive Housing Announcement,2024-10-18 18:00:00.0000000,NULL,NULL,NULL
C893CEFA-738D-EF11-AC20-6045BDDA9CCE,2024-10-18 17:11:19.0000000,"""Child Marriage Deprives Children Of Agency, Autonomy"": Supreme Court","Issuing a slew of directions for the effective implementation of the Prohibition of Child Marriage Act, 2006, the Supreme Court said that child marriage deprives children of their agency, autonomy, and right to fully develop and enjoy their childhood",https://www.ndtv.com/india-news/deprives-children-of-rights-sc-issues-directions-for-effective-implementation-of-prohibition-of-child-marriage-act-6819126,Supreme Court,India,Not applicable,Nation,Civil Rights News,2024-10-18 16:10:51.0000000,219.24000000000000000,NULL,NULL
26E30349-398D-EF11-AC21-7C1E520150E8,2024-10-18 10:11:13.0000000,"IPL: CSK's Ruturaj, Jadeja may get similar pays","Chennai Super Kings have decided their primary retentions for the upcoming IPL season, including MS Dhoni. Financial arrangements could see Gaikwad and Jadeja receiving equal pay. Final purse decisions for Dube and Pathirana remain to be concluded.",https://timesofindia.indiatimes.com/sports/cricket/ipl/ipl-retentions-csks-ruturaj-gaikwad-ravindra-jadeja-may-get-similar-pays/articleshow/114346869.cms,"Chennai, India",India,Not applicable,Local,Major Sports Event,2024-10-18 09:43:45.0000000,149.64000000000000000,NULL,NULL
9C2FAE57-248D-EF11-AC21-6045BDD3605D,2024-10-18 07:41:11.0000000,Prohibition of Child Marriage Act can't be stunted by personal laws: SC,"The Supreme Court has issued guidelines for implementing the Prohibition of Child Marriage Act (PCMA), 2006, and declared it will override all personal laws. The court emphasized the need for community-driven approaches, multi-sectoral coordination, and penalising offenders as a last resort.",https://timesofindia.indiatimes.com/india/prevention-of-child-marriage-act-cant-be-stunted-by-traditions-under-personal-law-sc/articleshow/114339455.cms,Supreme Court,India,N/A,Nation,Civil Rights News,2024-10-18 07:04:34.0000000,219.24000000000000000,NULL,NULL
34CEBD5E-168D-EF11-AC21-6045BDD3605D,2024-10-18 06:01:16.0000000,St Mary College and Toowoomba Grammar School students take on domestic violence challenge,Year 11 and 12 boys from Toowoomba Grammar School and St Mary’s College have formed a new committee aimed at promoting healthy relationships among their peers and partners.,https://www.thechronicle.com.au/truecrimeaustralia/police-courts-toowoomba/st-mary-college-and-toowoomba-grammar-school-students-take-on-domestic-violence-challenge/news-story/6b46fc720351e67256ab3ef5efbfe69c,"Toowoomba, Australia",Australia,N/A,Local,Youth and Children Related News,2024-10-18 05:34:00.0000000,63.20000000000000000,NULL,NULL
19256DB5-2793-EF11-AC21-7C1E520150E8,2024-10-25 23:20:32.0000000,‘It was awful’: Annie’s worst fears came true after she accused her police officer partner of DV,"<p>Since 2017 in NSW, 120 officers have been charged with domestic violence offences. But advocates believe many victims are too scared to report</p><ul><li>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">breaking news email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></li></ul><p>Annie* was in a relationship with a police officer for more than a decade. During that time, she says, he was manipulative and assaulted her.</p><p>When she finally got the courage to report her allegations of <a href=""https://www.theguardian.com/society/domestic-violence"">domestic violence</a> to the police, a different command to where her partner worked investigated it. But then she realised that some of the officers in that command knew him.</p><p><strong><a href=""https://www.theguardian.com/email-newsletters?CMP=copyembed"">Sign up for Guardian Australia",https://www.theguardian.com/australia-news/2024/oct/26/it-was-awful-annies-worst-fears-came-true-after-she-accused-her-police-officer-partner-of-dv-ntwnfb,NSW,Australia,Not applicable,State,Police Brutality Event,2024-10-25 23:00:17.0000000,63.20000000000000000,NULL,NULL
D19D21C2-F18C-EF11-AC21-7C1E520150E8,2024-10-18 01:39:15.0000000,Trump to speak at Al Smith dinner after Harris during rally ridicules ‘father of IVF’ claim – US politics live,"<p>Kamala Harris spotlights reproductive rights and play clips of Trump’s comments about women in Green Bay, Wisconsin rally</p><ul><li>Don’t miss important US election coverage. <a href=""https://apps.apple.com/us/app/the-guardian-live-world-news/id409128287?mt=8"">Get our free app</a> and sign up for election alerts</li></ul><p><strong>Here are some key takeaways from Kamala Harris’s Fox News interview, the Guardian’s Helen Sullivan reports:</strong></p><p><em>1. Immigration</em></p> <a href=""https://www.theguardian.com/us-news/live/2024/oct/17/donald-trump-january-6-riot-kamala-harris-us-election-politics-news"">Continue reading...</a>",https://www.theguardian.com/us-news/live/2024/oct/17/donald-trump-january-6-riot-kamala-harris-us-election-politics-news,"Green Bay, Wisconsin",United States,Not applicable,Local,US Presidential Election News,2024-10-18 01:26:19.0000000,334.88000000000000000,NULL,NULL
00EE238E-D992-EF11-AC21-6045BDD3605D,2024-10-25 14:01:02.0000000,Are Australia’s Abortion Laws Changing?,"As reproductive rights reenter political debates in both Queensland and South Australia, what does it mean for abortion laws moving forward?",https://www.marieclaire.com.au/news/politics/abortion-rights-legislation-australia/,Australia,Australia,N/A,Nation,Civil Rights News,2024-10-25 12:33:00.0000000,199.08000000000000000,NULL,NULL
8DB41382-F28C-EF11-AC21-6045BDD3605D,2024-10-18 01:44:30.0000000,Man Sentenced to Life in Prison for Transgender Woman’s Killing,"The man, Daqua Lameek Ritter, was the first person in the country to be convicted of a federal hate crime based on gender identity.",https://www.nytimes.com/2024/10/17/us/dime-doe-murder-south-carolina-hate-crime.html,Prison,United States,Not applicable,Local,Civilian Murder Event,2024-10-18 01:14:07.0000000,29.44000000000000000,NULL,NULL
CE9D3A4D-EE8C-EF11-AC21-6045BDD3605D,2024-10-18 01:14:30.0000000,Man Sent to Life in Prison for Transgender Woman’s Killing,"The man, Daqua Lameek Ritter, was the first person in the country to be convicted of a federal hate crime based on gender identity.",https://www.nytimes.com/2024/10/17/us/dime-doe-murder-south-carolina-hate-crime.html,Prison,United States,N/A,Local,Civilian Murder Event,2024-10-18 01:05:43.0000000,29.44000000000000000,NULL,NULL
1027F161-E98C-EF11-AC21-6045BDD3605D,2024-10-18 00:39:13.0000000,"Harris criticises Trump over ‘father of IVF’ comments during rally in Green Bay, Wisconsin – US politics live","<p>Kamala Harris spotlights reproductive rights and play clips of Trump’s comments about women in Green Bay, Wisconsin rally</p><ul><li>Don’t miss important US election coverage. <a href=""https://apps.apple.com/us/app/the-guardian-live-world-news/id409128287?mt=8"">Get our free app</a> and sign up for election alerts</li></ul><p><strong>Here are some key takeaways from Kamala Harris’s Fox News interview, the Guardian’s Helen Sullivan reports:</strong></p><p><em>1. Immigration</em></p> <a href=""https://www.theguardian.com/us-news/live/2024/oct/17/donald-trump-january-6-riot-kamala-harris-us-election-politics-news"">Continue reading...</a>",https://www.theguardian.com/us-news/live/2024/oct/17/donald-trump-january-6-riot-kamala-harris-us-election-politics-news,"Green Bay, Wisconsin",United States,Not applicable,Local,US Presidential Election News,2024-10-18 00:26:44.0000000,334.88000000000000000,NULL,NULL
D68468FD-E18C-EF11-AC21-6045BDD3605D,2024-10-17 23:46:20.0000000,"Harris to respond to Trump’s ‘father of IVF’ comments during rally in Green Bay, Wisconsin – US politics live","<p>Kamala Harris plans to spotlight reproductive rights and play clips of Trump’s comments about women in Green Bay, Wisconsin rally </p><ul><li>Don’t miss important US election coverage. <a href=""https://apps.apple.com/us/app/the-guardian-live-world-news/id409128287?mt=8"">Get our free app</a> and sign up for election alerts</li></ul><p><strong>Here are some key takeaways from Kamala Harris’s Fox News interview, the Guardian’s Helen Sullivan reports:</strong></p><p><em>1. Immigration</em></p> <a href=""https://www.theguardian.com/us-news/live/2024/oct/17/donald-trump-january-6-riot-kamala-harris-us-election-politics-news"">Continue reading...</a>",https://www.theguardian.com/us-news/live/2024/oct/17/donald-trump-january-6-riot-kamala-harris-us-election-politics-news,"Green Bay, Wisconsin",United States,Not applicable,Local,US Presidential Election News,2024-10-17 23:34:40.0000000,334.88000000000000000,NULL,NULL
D16E3719-D28C-EF11-AC21-7C1E521C65F9,2024-10-17 21:52:29.0000000,"Harris's public performances have left many doubting what she stands for, writes LORD ASHCROFT","For many women, one issue - abortion, or 'reproductive rights' as the issue is usually referred to here - is likely to top the list of what is on their mind.",https://www.dailymail.co.uk/news/article-13972857/kamala-harris-public-performances-doubting-lord-ashcroft.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Harris's public performances,Not specified,Not specified,Local,Celebrity and Entertainment News,2024-10-17 21:33:55.0000000,4.80000000000000000,NULL,NULL
07913D4A-CC8C-EF11-AC21-7C1E521C65F9,2024-10-17 21:10:55.0000000,Canada 'safe haven' for criminals wanted in India,"Canada has not acted on India's extradition requests for criminals and extremists, including those involved in fraud, drug dealing, domestic violence, and terrorism. Despite India's efforts and shared evidence, Canada's leniency has turned it into a 'safe haven' for these individuals.",https://timesofindia.indiatimes.com/india/canada-safe-haven-for-criminals-wanted-in-india/articleshow/114327642.cms,Canada,India,Canada,International,Drugs and Crime,2024-10-17 20:33:08.0000000,411.84000000000000000,NULL,NULL
9BD24144-1892-EF11-AC21-6045BDD40AFA,2024-10-24 14:57:26.0000000,Bondi Rescue star Andrew Reid puts on a brave face at the beach after he was charged with domestic violence - as an insider lifts the lid on how the celebrity lifeguard is coping,"The Bondi Rescue star, known as 'Reidy', put on a brave face as he was seen paddle-boarding a friend and two children in North Bondi.",https://www.dailymail.co.uk/news/article-13995935/Bondi-Rescue-Andrew-Reid-DV-coping.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Beach,Australia,Not applicable,Local,Celebrity and Entertainment News,2024-10-24 14:22:46.0000000,25.28000000000000000,NULL,NULL
2F5A22A2-AA8C-EF11-AC21-7C1E521C65F9,2024-10-17 17:10:03.0000000,Nearly 10% Of Gen Zers Are Moving For Abortion Access–Survey Finds Housing Decisions Shaped By Rights,"<p>Young Americans are increasingly factoring reproductive rights into their housing decisions, with seven of every 10 Generation Z members planning moves specifically to areas where abortion remains legal.</p>
<p>A nationwide survey of 1,802 Americans, conducted by Ipsos for Redfin in September, found a broader pattern of housing choices shaped by access to reproductive health care, particularly among younger generations.</p>
<p><strong>Don&#039;t Miss:</strong></p>
<ul>
<li><strong>‘Beating the market through ethical real estate investing&#039; —<a href=""https://www.benzinga.com/money/invest-with-roots""><strong> </strong><strong>this platform aims to give tenants equity in the homes they live in while scoring 17.17% average annual returns for investors – here&#8217;s how to join with just $100</strong></a></strong></li>
<li><strong>A billion-dollar investment strategy with minimums as low as $10 —<a href=""https://www.benzinga.com/money/fundrise-flagship-fund""><strong> you can become",https://www.benzinga.com/real-estate/24/10/41386914/nearly-10-of-gen-zers-are-moving-for-abortion-access-survey-finds-housing-decisions-shaped-by-rights,"Abortion access ","United States ","N/A ","State ",Civil Rights News,2024-10-17 16:45:36.0000000,128.80000000000000000,NULL,NULL
8F627B6E-D191-EF11-AC21-7C1E520150E8,2024-10-24 06:30:23.0000000,Explainer: How to advance women’s roles in peace and security,"Ongoing conflicts in Gaza, Haiti, Sudan and Ukraine and beyond reveal that females are disproportionately affected – from gender-based violence to rape used as a tool of war – but the UN chief’s newly released report&nbsp;suggests eight ways for policymakers and interested parties to advance women’s role in peace and security.",https://news.un.org/feed/view/en/story/2024/10/1156066,Not applicable,Not applicable,Not applicable,International,International Crisis,2024-10-24 12:00:00.0000000,162.00000000000000000,NULL,NULL
810CFB55-908C-EF11-AC21-6045BDD3605D,2024-10-17 14:01:48.0000000,"I would give JK Rowling a peerage for gender stance, says Kemi Badenoch",The Tory leadership frontrunner said she ‘managed to get’ a peerage for Hilary Cass after her controversial review of NHS gender identity services.,https://www.msn.com/en-gb/news/uknews/i-would-give-jk-rowling-a-peerage-for-gender-stance-says-kemi-badenoch/ar-AA1sqR0q,UK,UK,Not applicable,Nation,Government Data Dump of Citizens and Employees,2024-10-17 10:18:00.0000000,514.80000000000000000,NULL,NULL
A4B59822-3B8C-EF11-AC21-6045BDD3605D,2024-10-17 03:51:59.0000000,Woman left with severe burns after her home was set on fire in alleged domestic violence attack,"Sky Yates, 32, was inside her home in Griffith, in central western NSW , on the afternoon of September 14, when it was allegedly set alight by 34-year-old Abbey Watkins.",https://www.dailymail.co.uk/news/article-13964711/woman-house-fire-griffith-nsw.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Home,Not specified,Not specified,Local,Domestic Violence Attack,2024-10-17 03:44:54.0000000,NULL,NULL,NULL
0038EDEB-308C-EF11-AC21-7C1E520150E8,2024-10-17 02:38:45.0000000,How abortion became a battleground issue of the US election – podcast,"<p>Carter Sherman reports on why the issue of reproductive rights is dominating the US presidential election</p><p>When <strong>Lauren Miller</strong> found out she was pregnant with twins in the summer of 2022, she was shocked and excited. But an early scan revealed that one of the twins was not developing at the same pace as the other. He had severe abnormalities, and a rare chromosomal disorder called Trisomy 18.</p><p>“It was something like nine doctors, several nurses, several genetic counsellors, and everybody said almost verbatim the same thing,” Lauren tells <strong>Helen Pidd</strong>. “Which was that every day this unviable twin continued to grow, he put his healthy twin and myself at greater risk. And that was all they could say. That’s where healthcare ends in Texas these days.</p> <a href=""https://www.theguardian.com/news/audio/2024/oct/17/how-abortion-became-a-battleground-issue-of-the-us-election-podcast"">Continue reading...</a>",https://www.theguardian.com/news/audio/2024/oct/17/how-abortion-became-a-battleground-issue-of-the-us-election-podcast,US,US,Not applicable,Nation,US Presidential Election News,2024-10-17 02:00:01.0000000,647.01000000000000000,NULL,NULL
16E98891-138C-EF11-AC21-7C1E521C65F9,2024-10-16 23:08:41.0000000,The Duchess [of Malfi] review – Jodie Whittaker trapped in Tarantinoesque revenge tragedy,"<p><strong>Trafalgar theatre, London</strong> <br>Zinnie Harris’s version of the Jacobean play makes potent points about power but is hamstrung by an overbearing production</p><p>John Webster’s revenge tragedy contains a terrible timelessness. To modernise this story of a woman who refuses to be submissive and is killed by her brothers for it is to highlight the eternal relevance of male domestic violence, even against a figure as powerful as Webster’s wealthy duchess.</p><p>Zinnie Harris’s updated version <a href=""https://www.theguardian.com/stage/2019/may/22/the-duchess-of-malfi-review-zinnie-harris-royal-lyceum-edinburgh"">from 2019</a>, taking place in an indistinct present with swearing and sex alongside some 17th-century formalities, makes hard-hitting points on the sociopathic reasoning for murderous misogyny. But it is too much of a melange of tone and ideas. <a href=""https://www.theguardian.com/stage/article/2024/jun/03/jodie-whittaker-returns-to-london-stage-to-play-the-duche",https://www.theguardian.com/stage/2024/oct/16/the-duchess-of-malfi-review-jodie-whittaker-trafalgar-theatre,"Trafalgar theatre, London",United Kingdom,Not applicable,Local,Arts and Culture News,2024-10-16 22:59:08.0000000,NULL,NULL,NULL
CAD73AB2-FC8B-EF11-AC21-7C1E521C65F9,2024-10-16 20:24:52.0000000,What to know about Trump's IVF comments,"Former President Donald Trump called himself the ""father of IVF"" as both campaigns vie for support from voters on reproductive rights. Vice President Kamala Harris weighed in on Trump's comments. CBS News' Cristian Benavides has more on Trump's statements about in vitro fertilization.",https://www.cbsnews.com/video/what-to-know-about-trumps-ivf-comments/,United States,United States,N/A,Nation,Political Scandal,2024-10-16 19:41:00.0000000,496.80000000000000000,NULL,NULL
FD327B22-B98B-EF11-AC21-7C1E520150E8,2024-10-16 12:21:20.0000000,"Harrowing 911 call as 'out-of-control' teen, 18, 'killed his gran, 74' with a tumbler",Wyatt Testerman (pictured) is facing charges of murder and domestic violence for allegedly killing his 74-year-old grandmother Cheri Oliver in a home in Erlanger Kentucky .,https://www.dailymail.co.uk/news/article-13965801/Harrowing-911-call-teen-killed-gran-tumbler.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Harrowing 911 call,United States,Not applicable,Local,Civilian Murder Event,2024-10-16 12:17:54.0000000,29.44000000000000000,NULL,NULL
9768B292-BE8B-EF11-AC21-7C1E521C65F9,2024-10-16 13:00:18.0000000,'How delusional the left is': Former Bachelorette star confesses to faking transgender identity,"<img border=""0"" hspace=""10"" align=""left"" style=""margin-top:3px;margin-right:5px;"" src=""https://timesofindia.indiatimes.com/photo/114279315.cms"" />Former Bachelorette contestant Josh Seiter admitted that his claim of being transgender was a hoax aimed at exposing perceived gullibility and delusional thinking among the political left. Seiter confessed to posing as transgender for several months, asserting his actions were a social experiment.",https://timesofindia.indiatimes.com/world/us/how-delusional-the-left-is-former-bachelorette-star-confesses-to-faking-transgender-identity/articleshow/114279315.cms,United States,United States,N/A,Local,Celebrity and Entertainment News,2024-10-16 11:45:00.0000000,29.44000000000000000,NULL,NULL
0B49ED4F-A18B-EF11-AC21-7C1E520150E8,2024-10-16 09:30:44.0000000," New Zealand exempts abuse victims from a forced two-year wait before they can seek divorce",Victims of domestic violence in New Zealand will be allowed to cut ties to abusive spouses more quickly after lawmakers unanimously voted Wednesday to exempt them from a mandatory two-year separation period before divorce can be sought,https://abcnews.go.com/International/wireStory/new-zealand-exempts-abuse-victims-forced-year-wait-114844173,New Zealand,New Zealand,N/A,Nation,Civil Rights News,2024-10-16 09:01:53.0000000,176.40000000000000000,NULL,NULL
7DD10045-2991-EF11-AC21-7C1E521C65F9,2024-10-23 10:26:31.0000000,"Shock as Bondi Rescue star Andrew Reid, who was hailed a hero for his bravery during the Westfield stabbing massacre, is charged with domestic violence",A mainstay of hit TV show Bondi Rescue has fronted court over alleged domestic violence assaults with charges dated between 2024 and 2022.,https://www.dailymail.co.uk/news/article-13991093/Bondi-Rescue-star-domestic-violence.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,"Bondi Beach, Australia",Australia,Not applicable,Local,Domestic Violence Event,2024-10-23 10:18:21.0000000,NULL,NULL,NULL
4ECF5CD3-868B-EF11-AC21-7C1E520150E8,2024-10-16 06:21:10.0000000,Satanic Temple to open 'religious' abortion clinic to promote 'destruction ritual' terminations,"The Satanic Temple, a non-theistic organization, has announced the opening of a second abortion clinic set to offer a 'religious' approach to reproductive rights.",https://www.dailymail.co.uk/news/article-13964697/Satanic-temple-religious-abortion-clinic-virginia.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,United States,United States,Not applicable,Local,Religion and Religious News,2024-10-16 06:04:28.0000000,36.80000000000000000,NULL,NULL
FB26FD0B-848B-EF11-AC21-6045BDD3605D,2024-10-16 06:01:19.0000000,Verdon Douglas Garlett pleads guilty to setting fire to Albany home while partner and ...,An Albany man has admitted to a horrific domestic violence incident where he set fire to house while his partner and children were inside.,https://thewest.com.au/news/court-justice/verdon-douglas-garlett-pleads-guilty-to-setting-fire-to-albany-home-while-partner-and-children-were-inside-c-16410569,"Albany, Australia",Australia,Not applicable,Local,Domestic Violence Incident,2024-10-16 05:14:00.0000000,NULL,NULL,NULL
705CAB31-438B-EF11-AC21-6045BDD3605D,2024-10-15 22:17:07.0000000,Clint Eastwood's daughter arrested for domestic violence,"Francesca Ruth Fisher Eastwood was arrested Saturday in Beverly Hills for assault-domestic violence, according to police records.",https://www.foxnews.com/entertainment/clint-eastwoods-daughter-arrested-domestic-violence,United States,United States,N/A,Local,Celebrity and Entertainment News,2024-10-15 21:49:37.0000000,29.44000000000000000,NULL,NULL
